date,hour,visitors,tickets_online,tickets_offline,revenue_tickets,revenue_gastro,revenue_parking,facility_zone,notes
2025-11-14,20,25,13,12,1014.63,384.18,146.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,9,50,31,19,2257.93,1108.2,152.09,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,10,50,31,19,1787.06,467.52,346.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,11,49,30,19,1741.55,484.37,324.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,12,68,42,26,3165.41,899.69,308.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,13,101,62,39,3723.85,1605.57,301.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,14,109,67,42,5035.38,1188.02,519.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,15,77,47,30,3629.44,1144.82,478.27,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,16,62,38,24,2137.29,918.12,185.7,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,17,58,35,23,2739.01,548.57,252.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,18,59,36,23,2306.55,1316.16,399.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,19,63,39,24,2564.82,1429.46,270.48,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-15,20,58,35,23,2225.47,676.12,180.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,9,47,29,18,2002.4,845.24,257.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,10,42,26,16,1358.35,840.64,156.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,11,59,36,23,1952.77,1163.02,208.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,12,68,42,26,2410.96,1439.95,281.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,13,79,48,31,2531.58,1660.4,254.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,14,87,53,34,2964.95,1088.3,293.41,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,15,67,41,26,2159.93,1344.01,247.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,16,60,37,23,2230.82,686.37,165.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,17,52,32,20,2284.39,814.71,332.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,18,40,24,16,1608.47,421.07,200.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,19,45,27,18,2003.92,951.2,229.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-16,20,42,26,16,1651.8,944.85,117.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,9,25,13,12,1074.44,396.59,176.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,10,31,16,15,1028.45,314.06,171.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,11,37,19,18,1558.78,617.05,152.66,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,12,41,21,20,1964.48,673.54,195.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,13,42,21,21,1815.6,879.44,241.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,14,45,23,22,1993.65,859.13,160.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,15,41,21,20,1534.34,629.31,187.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,16,40,20,20,1340.85,598.99,233.02,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,17,32,16,16,1496.57,318.08,213.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,18,32,16,16,1071.73,331.26,198.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,19,30,15,15,1241.5,505.87,124.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-17,20,23,11,12,780.98,320.86,134.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,9,28,14,14,1219.04,631.61,154.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,10,23,11,12,865.41,393.09,81.96,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,11,32,16,16,1079.41,666.73,138.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,12,37,19,18,1635.46,630.38,241.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,13,52,27,25,2344.93,914.68,297.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,14,34,17,17,1102.28,748.24,226.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,15,44,22,22,1902.7,586.33,184.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,16,42,21,21,1348.1,889.48,223.93,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,17,32,16,16,1348.18,301.73,199.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,18,31,16,15,1098.71,461.21,130.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,19,24,12,12,1066.3,406.71,70.19,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-18,20,31,16,15,1018.09,347.32,173.26,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,9,27,14,13,1149.96,426.58,127.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,10,28,14,14,1018.38,547.94,85.93,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,11,31,16,15,1328.53,490.2,180.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,12,41,21,20,1341.79,595.88,225.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,13,49,25,24,1733.61,535.14,185.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,14,46,23,23,1713.5,418.98,286.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,15,46,23,23,1989.9,736.17,306.67,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,16,43,22,21,1930.67,430.39,292.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,17,35,18,17,1635.85,737.43,188.26,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,18,30,15,15,1235.23,567.99,137.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,19,29,15,14,1078.69,586.34,162.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-19,20,28,14,14,1268.75,612.55,82.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,9,29,15,14,1201.24,473.73,129.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,10,28,14,14,1035.0,385.09,116.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,11,36,18,18,1217.68,581.02,253.07,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,12,44,22,22,1653.96,844.07,290.17,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,13,45,23,22,1545.44,529.28,248.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,14,42,21,21,1854.86,763.44,142.2,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,15,45,23,22,1983.2,883.72,213.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,16,33,17,16,1543.95,557.8,187.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,17,28,14,14,1176.99,311.18,79.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,18,25,13,12,976.88,330.99,96.83,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,19,32,16,16,1182.93,490.46,89.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-20,20,28,14,14,1268.6,282.08,191.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,9,30,15,15,1203.39,464.34,158.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,10,26,13,13,1161.4,560.1,123.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,11,35,18,17,1300.05,548.06,113.9,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,12,32,16,16,1055.68,334.37,223.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,13,38,19,19,1522.77,433.8,142.07,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,14,52,27,25,2028.21,787.9,265.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,15,46,23,23,1680.21,677.25,192.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,16,42,21,21,1745.78,842.07,240.93,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,17,35,18,17,1499.89,454.23,214.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,18,30,15,15,1275.15,650.66,205.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,19,25,13,12,856.57,347.44,183.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-21,20,30,15,15,1295.27,434.62,164.26,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,9,46,28,18,1749.24,923.83,302.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,10,43,26,17,1837.04,886.03,266.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,11,48,29,19,2032.15,716.53,206.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,12,51,31,20,1927.88,587.71,182.12,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,13,74,45,29,2636.23,808.52,213.55,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,14,66,40,26,3003.72,687.45,419.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,15,74,45,29,2412.69,1014.89,468.53,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,16,46,28,18,1568.45,656.61,152.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,17,56,34,22,2516.9,633.78,262.55,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,18,37,22,15,1427.23,683.36,136.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,19,38,23,15,1671.11,580.83,196.46,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-22,20,42,26,16,1551.96,853.47,203.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,9,43,26,17,2027.63,979.63,206.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,10,40,24,16,1460.33,573.85,205.49,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,11,60,37,23,2689.21,656.25,225.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,12,54,33,21,2281.98,1146.83,284.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,13,76,47,29,3467.02,987.31,479.98,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,14,76,47,29,2763.71,1647.25,245.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,15,47,29,18,1670.97,719.84,199.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,16,63,39,24,2042.88,613.97,315.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,17,51,31,20,1937.93,479.13,364.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,18,61,37,24,2771.04,1104.07,393.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,19,44,27,17,1992.15,824.78,140.53,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-23,20,43,26,17,1861.41,657.06,108.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,9,28,14,14,1270.06,467.13,171.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,10,29,15,14,1172.89,306.14,114.27,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,11,30,15,15,1161.52,603.44,143.57,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,12,37,19,18,1249.63,801.87,202.9,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,13,46,23,23,1650.07,506.46,213.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,14,42,21,21,1757.15,519.45,192.48,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,15,39,20,19,1856.18,387.95,200.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,16,34,17,17,1363.99,776.45,179.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,17,28,14,14,1180.78,636.57,105.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,18,30,15,15,967.8,601.18,126.72,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,19,25,13,12,1108.6,482.32,104.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-24,20,20,10,10,654.19,332.88,131.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,9,27,14,13,1064.72,505.86,152.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,10,31,16,15,1394.5,306.39,197.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,11,27,14,13,882.92,318.4,73.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,12,35,18,17,1642.69,567.54,260.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,13,35,18,17,1541.84,408.64,149.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,14,39,20,19,1735.25,823.73,162.23,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,15,42,21,21,1941.73,815.06,292.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,16,37,19,18,1412.89,837.39,184.3,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,17,22,11,11,886.79,444.75,134.98,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,18,27,14,13,898.1,470.73,178.52,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,19,22,11,11,732.18,401.56,88.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-25,20,23,11,12,957.76,344.21,136.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,9,23,11,12,1056.17,320.52,172.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,10,26,13,13,946.22,590.73,188.23,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,11,33,17,16,1247.83,667.11,194.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,12,36,18,18,1700.81,395.96,199.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,13,38,19,19,1256.88,756.17,164.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,14,38,19,19,1448.78,643.77,209.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,15,33,17,16,1252.42,649.55,177.2,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,16,24,12,12,971.31,349.74,137.95,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,17,29,15,14,1269.35,463.61,128.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,18,27,14,13,1106.64,341.95,102.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,19,15,7,8,548.54,327.46,74.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-26,20,26,13,13,883.02,544.43,123.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,9,25,13,12,835.12,463.68,168.19,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,10,23,11,12,853.61,318.87,64.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,11,21,10,11,958.06,398.27,149.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,12,30,15,15,1266.1,603.35,151.31,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,13,38,19,19,1300.44,762.48,99.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,14,40,20,20,1634.57,566.59,260.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,15,30,15,15,1001.38,399.9,224.94,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,16,30,15,15,1305.06,490.79,190.37,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,17,28,14,14,1331.63,503.8,133.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,18,23,11,12,986.28,317.93,158.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,19,24,12,12,837.87,540.66,111.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-27,20,18,9,9,838.29,175.96,56.17,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,9,23,11,12,854.74,435.4,97.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,10,25,13,12,1176.36,538.22,168.24,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,11,27,14,13,1101.96,290.31,108.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,12,36,18,18,1459.28,577.3,120.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,13,37,19,18,1573.97,706.29,204.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,14,35,18,17,1591.82,591.17,231.92,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,15,36,18,18,1521.48,614.69,207.2,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,16,31,16,15,1372.41,459.8,176.54,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,17,22,11,11,805.96,492.65,108.12,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,18,24,12,12,1077.0,446.16,95.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,19,23,11,12,897.77,362.93,80.96,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-28,20,22,11,11,917.54,294.28,134.02,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,9,32,19,13,1523.39,346.58,139.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,10,27,16,11,1106.63,363.63,130.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,11,39,24,15,1308.41,509.46,172.41,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,12,50,31,19,2092.3,623.79,341.33,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,13,55,34,21,2268.36,735.79,347.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,14,59,36,23,2358.36,956.16,294.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,15,51,31,20,2403.31,819.89,374.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,16,47,29,18,1665.79,655.2,129.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,17,30,18,12,1274.04,467.65,155.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,18,36,22,14,1639.97,541.19,248.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,19,32,19,13,1211.36,467.46,171.25,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-29,20,25,15,10,877.86,418.63,71.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,9,25,15,10,911.89,571.18,147.55,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,10,34,21,13,1152.63,770.14,151.96,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,11,40,24,16,1880.93,782.78,139.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,12,40,24,16,1605.84,640.04,109.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,13,53,32,21,2097.74,816.09,293.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-11-30,14,57,35,22,2294.14,774.72,317.22,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
