date,venue_slug,visitors,visitors_low,visitors_base,visitors_high,weather_risk,forecast_confidence,demand_signal_score,trend_signal_score,event_impact_score,holiday_impact_score,seasonality_score,weather_impact_score,notes,is_calibrated_demo
2022-05-10,aquapark_fala,2352,1976,2352,2728,medium,0.72,46.09,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-11,aquapark_fala,2841,2557,2841,3125,low,0.82,46.89,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-12,aquapark_fala,3049,2744,3049,3354,low,0.82,48.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-13,aquapark_fala,3136,2634,3136,3638,medium,0.72,51.29,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-14,aquapark_fala,5125,4612,5125,5638,low,0.82,59.49,48.0,0.0,2.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-15,aquapark_fala,5584,5026,5584,6142,low,0.82,62.09,48.0,0.0,2.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-16,aquapark_fala,2352,1976,2352,2728,medium,0.72,46.09,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-17,aquapark_fala,2703,2433,2703,2973,low,0.82,46.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-18,aquapark_fala,2473,2077,2473,2869,medium,0.72,46.89,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-19,aquapark_fala,3049,2744,3049,3354,low,0.82,48.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-20,aquapark_fala,3604,3244,3604,3964,low,0.82,51.29,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-21,aquapark_fala,4460,3746,4460,5174,medium,0.72,59.49,48.0,0.0,2.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-22,aquapark_fala,5584,5026,5584,6142,low,0.82,62.09,48.0,0.0,2.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-23,aquapark_fala,2703,2433,2703,2973,low,0.82,46.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-24,aquapark_fala,2352,1976,2352,2728,medium,0.72,46.09,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-25,aquapark_fala,2841,2557,2841,3125,low,0.82,46.89,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-26,aquapark_fala,2654,2229,2654,3079,medium,0.72,48.09,48.0,0.0,0.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-27,aquapark_fala,3604,3244,3604,3964,low,0.82,51.29,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-28,aquapark_fala,5125,4612,5125,5638,low,0.82,59.49,48.0,0.0,2.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-29,aquapark_fala,4860,4082,4860,5638,medium,0.72,62.09,48.0,0.0,2.0,30.43,-6.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-30,aquapark_fala,2703,2433,2703,2973,low,0.82,46.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-05-31,aquapark_fala,2703,2433,2703,2973,low,0.82,46.09,48.0,0.0,0.0,30.43,8.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-01,aquapark_fala,3679,3090,3679,4268,medium,0.72,67.45,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-02,aquapark_fala,5295,4766,5295,5825,low,0.82,68.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-03,aquapark_fala,6257,5631,6257,6883,low,0.82,71.85,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-04,aquapark_fala,8898,8008,8898,9788,low,0.82,80.05,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-05,aquapark_fala,9696,8726,9696,10666,low,0.82,82.65,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-06,aquapark_fala,3500,2940,3500,4060,medium,0.72,66.65,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-07,aquapark_fala,4693,4224,4693,5162,low,0.82,66.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-08,aquapark_fala,4934,4441,4934,5427,low,0.82,67.45,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-09,aquapark_fala,3948,3316,3948,4580,medium,0.72,68.65,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-10,aquapark_fala,6257,5631,6257,6883,low,0.82,71.85,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-11,aquapark_fala,8898,8008,8898,9788,low,0.82,80.05,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-12,aquapark_fala,9696,8726,9696,10666,low,0.82,82.65,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-13,aquapark_fala,4693,4224,4693,5162,low,0.82,66.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-14,aquapark_fala,3500,2940,3500,4060,medium,0.72,66.65,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-15,aquapark_fala,4934,4441,4934,5427,low,0.82,67.45,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-16,aquapark_fala,5295,4766,5295,5825,low,0.82,68.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-17,aquapark_fala,4666,3919,4666,5413,medium,0.72,71.85,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-18,aquapark_fala,8898,8008,8898,9788,low,0.82,80.05,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-19,aquapark_fala,9696,8726,9696,10666,low,0.82,82.65,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-20,aquapark_fala,3500,2940,3500,4060,medium,0.72,66.65,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-21,aquapark_fala,4693,4224,4693,5162,low,0.82,66.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-22,aquapark_fala,3679,3090,3679,4268,medium,0.72,67.45,62.0,0.0,0.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-23,aquapark_fala,5295,4766,5295,5825,low,0.82,68.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-24,aquapark_fala,6257,5631,6257,6883,low,0.82,71.85,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-25,aquapark_fala,6636,5574,6636,7698,medium,0.72,80.05,62.0,0.0,2.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-26,aquapark_fala,9696,8726,9696,10666,low,0.82,82.65,62.0,0.0,2.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-27,aquapark_fala,4693,4224,4693,5162,low,0.82,66.65,62.0,0.0,0.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-28,aquapark_fala,4060,3410,4060,4710,medium,0.72,66.65,62.0,0.0,16.0,65.22,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-29,aquapark_fala,5723,5151,5723,6295,low,0.82,67.45,62.0,0.0,16.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-06-30,aquapark_fala,6142,5528,6142,6756,low,0.82,68.65,62.0,0.0,16.0,65.22,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-01,aquapark_fala,9366,8429,9366,10303,low,0.82,87.5,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-02,aquapark_fala,13283,11955,13283,14611,low,0.82,95.7,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-03,aquapark_fala,10794,9067,10794,12521,medium,0.72,98.3,62.0,0.0,18.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-04,aquapark_fala,7024,6322,7024,7726,low,0.82,82.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-05,aquapark_fala,7024,6322,7024,7726,low,0.82,82.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-06,aquapark_fala,5507,4626,5507,6388,medium,0.72,83.1,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-07,aquapark_fala,7925,7132,7925,8718,low,0.82,84.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-08,aquapark_fala,9366,8429,9366,10303,low,0.82,87.5,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-09,aquapark_fala,13283,11955,13283,14611,low,0.82,95.7,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-10,aquapark_fala,14474,13027,14474,15921,low,0.82,98.3,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-11,aquapark_fala,5238,4400,5238,6076,medium,0.72,82.3,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-12,aquapark_fala,7024,6322,7024,7726,low,0.82,82.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-13,aquapark_fala,7384,6646,7384,8122,low,0.82,83.1,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-14,aquapark_fala,5910,4964,5910,6856,medium,0.72,84.3,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-15,aquapark_fala,9366,8429,9366,10303,low,0.82,87.5,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-16,aquapark_fala,13283,11955,13283,14611,low,0.82,95.7,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-17,aquapark_fala,10794,9067,10794,12521,medium,0.72,98.3,62.0,0.0,18.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-18,aquapark_fala,7024,6322,7024,7726,low,0.82,82.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-19,aquapark_fala,5238,4400,5238,6076,medium,0.72,82.3,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-20,aquapark_fala,7384,6646,7384,8122,low,0.82,83.1,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-21,aquapark_fala,7925,7132,7925,8718,low,0.82,84.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-22,aquapark_fala,6984,5867,6984,8101,medium,0.72,87.5,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-23,aquapark_fala,13283,11955,13283,14611,low,0.82,95.7,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-24,aquapark_fala,14474,13027,14474,15921,low,0.82,98.3,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-25,aquapark_fala,5238,4400,5238,6076,medium,0.72,82.3,62.0,0.0,16.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-26,aquapark_fala,7024,6322,7024,7726,low,0.82,82.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-27,aquapark_fala,7384,6646,7384,8122,low,0.82,83.1,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-28,aquapark_fala,7925,7132,7925,8718,low,0.82,84.3,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-29,aquapark_fala,9366,8429,9366,10303,low,0.82,87.5,62.0,0.0,16.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-30,aquapark_fala,9906,8321,9906,11491,medium,0.72,95.7,62.0,0.0,18.0,100.0,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-07-31,aquapark_fala,14474,13027,14474,15921,low,0.82,98.3,62.0,0.0,18.0,100.0,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-08-01,aquapark_fala,6805,6124,6805,7486,low,0.82,80.34,62.0,0.0,16.0,95.65,18.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2022-08-02,aquapark_fala,5075,4263,5075,5887,medium,0.72,80.34,62.0,0.0,16.0,95.65,-12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
